,kills,deaths,assists,denies,gold_per_min,xp_per_min,hero_damage,hero_healing,last_hits,firstblood_claimed,obs_placed,rune_pickups,sen_placed,teamfight_participation,tower_damage,towers_killed,neutral_kills,tower_kills,lane_kills,roshan_kills,necronomicon_kills,courier_kills,observer_kills,sentry_kills,ancient_kills,camps_stacked,gold_spent,pings,roshans_killed,stuns,buyback_count,observer_uses,sentry_uses,lane_efficiency,purchase_tpscroll,actions_per_min
84366803,7.8,5.733333333333333,9.6,11.0,431.6666666666667,494.4,29097.6,375.2,223.33333333333334,0.0,0.0,113.0,0.0,9.24923535,22118.0,13.0,716.0,12.0,2618.0,1.0,0.0,0.0,5.0,8.0,44.0,10.0,229190.0,499.0,1.0,523.4861496000001,8.0,0.0,0.0,9.540518801528252,104.0,2639.0
84390306,2.111111111111111,8.0,12.333333333333334,2.7777777777777777,245.44444444444446,297.6666666666667,8478.111111111111,300.6666666666667,44.55555555555556,0.0,140.0,35.0,183.0,4.7029608099999995,1569.0,0.0,44.0,0.0,311.0,0.0,6.0,0.0,21.0,25.0,0.0,7.0,78280.0,707.0,0.0,101.694212,7.0,88.0,41.0,2.880756082847376,81.0,2237.0
84429681,5.661417322834645,4.42257217847769,10.21259842519685,9.774278215223097,466.4488188976378,499.1443569553806,16663.094488188977,539.2545931758531,211.66929133858267,25.0,78.0,2084.0,87.0,225.36161229999993,889387.0,505.0,17485.0,505.0,60307.0,98.0,59.0,28.0,291.0,192.0,2786.0,187.0,5867045.0,30231.0,98.0,8713.116057535,112.0,80.0,79.0,236.9810979288156,3027.0,81300.0
84607700,4.333333333333333,5.833333333333333,13.333333333333334,0.3333333333333333,280.0,322.1666666666667,13371.0,1990.3333333333333,36.333333333333336,0.0,6.0,4.0,4.0,0.8,130.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4175.0,57.0,0.0,24.560812,1.0,6.0,4.0,0.4194651116026543,7.0,130.0
84671288,37.5,43.125,78.625,18.75,2549.0,2916.625,16332.5,1315.75,98.5,1.0,40.0,49.0,37.0,5.563303340000001,13744.0,8.0,178.0,8.0,578.0,0.0,5.0,1.0,4.0,7.0,6.0,1.0,97505.0,597.0,0.0,399.472344,5.0,25.0,14.0,3.225216167303439,79.0,1233.0
84746927,5.0,4.2,16.8,11.0,423.7,512.0,17613.2,1613.6,160.0,2.0,32.0,72.0,47.0,5.726342430000001,10224.0,6.0,309.0,6.0,1312.0,1.0,0.0,0.0,6.0,17.0,50.0,4.0,160930.0,983.0,1.0,398.2757145,5.0,21.0,24.0,5.524029760707823,64.0,1586.0
84772440,5.068681318681318,5.071428571428571,12.928571428571429,10.502747252747254,502.92857142857144,563.5274725274726,15925.420329670329,1137.5631868131868,210.6098901098901,31.0,82.0,2553.0,120.0,219.425775335,749042.0,376.0,17806.0,371.0,57424.0,66.0,57.0,26.0,210.0,169.0,2128.0,289.0,5750450.0,48763.0,66.0,12172.465834300005,147.0,78.0,111.0,227.8023325960186,3090.0,140930.0
84823349,7.625,11.25,17.25,5.125,559.75,612.625,10492.375,392.25,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84853828,3.5279329608938546,6.14245810055866,13.82122905027933,3.2709497206703912,337.2067039106145,408.06424581005587,10437.871508379889,865.3603351955308,74.55586592178771,33.0,2304.0,3210.0,2068.0,212.11247791999986,113909.0,63.0,4878.0,62.0,17118.0,18.0,51.0,12.0,549.0,306.0,276.0,588.0,3287730.0,32951.0,18.0,12886.721811250007,117.0,1661.0,985.0,128.228433541122,3069.0,54885.0
85008179,2.5757575757575757,5.041666666666667,11.526515151515152,2.4734848484848486,272.4015151515151,330.1780303030303,7502.265151515152,1193.5227272727273,48.47727272727273,23.0,1949.0,1338.0,2761.0,122.58043152000005,114807.0,71.0,2486.0,71.0,6402.0,8.0,7.0,7.0,339.0,206.0,60.0,389.0,1882075.0,13521.0,8.0,6521.2360093,36.0,1508.0,1150.0,75.34425899859244,2168.0,57497.0
85312703,4.382352941176471,6.735294117647059,14.205882352941176,6.294117647058823,359.29411764705884,442.52941176470586,16940.0,1286.3823529411766,126.20588235294117,2.0,30.0,222.0,30.0,21.638241800000003,44513.0,16.0,1176.0,16.0,3022.0,0.0,8.0,3.0,28.0,22.0,123.0,76.0,419690.0,2201.0,0.0,1601.3622835,28.0,30.0,29.0,17.12909712447215,331.0,9702.0
85338169,8.555555555555555,3.5555555555555554,9.944444444444445,20.0,544.7222222222222,641.3888888888889,23275.38888888889,286.5,272.6111111111111,1.0,4.0,162.0,1.0,10.950057700000002,36891.0,17.0,1488.0,12.0,3260.0,9.0,0.0,0.0,7.0,7.0,151.0,20.0,294925.0,1249.0,9.0,396.24718473,8.0,7.0,0.0,11.964809973858836,124.0,2278.0
85367644,6.246913580246914,4.7407407407407405,8.296296296296296,11.518518518518519,484.65432098765433,508.91358024691357,17616.432098765432,701.4197530864197,225.74074074074073,6.0,10.0,381.0,1.0,50.56835579000002,243004.0,120.0,5221.0,115.0,12721.0,20.0,22.0,3.0,33.0,34.0,911.0,32.0,1161795.0,3714.0,20.0,1058.9891790937963,27.0,11.0,1.0,54.405389101146184,555.0,10472.0
85375207,5.861702127659575,11.053191489361701,19.30851063829787,5.23404255319149,441.63829787234044,543.2234042553191,13894.0,1516.6489361702127,83.22340425531915,13.0,454.0,471.0,391.0,49.27971842,43976.0,25.0,971.0,25.0,5251.0,4.0,1.0,2.0,83.0,72.0,41.0,72.0,811940.0,4150.0,4.0,4235.2093221,48.0,391.0,198.0,30.763120852604075,816.0,8780.0
85395195,3.738095238095238,6.976190476190476,13.571428571428571,4.571428571428571,329.2142857142857,406.9761904761905,11649.357142857143,736.952380952381,100.78571428571429,4.0,158.0,232.0,143.0,25.100014109999993,49101.0,21.0,822.0,17.0,3144.0,2.0,2.0,3.0,21.0,20.0,28.0,26.0,419155.0,1214.0,2.0,1414.1863713999999,15.0,92.0,46.0,14.68007239091092,336.0,6234.0
85417034,4.391304347826087,4.913043478260869,12.608695652173912,7.304347826086956,386.8695652173913,440.2608695652174,12171.5,415.5869565217391,119.78260869565217,6.0,162.0,326.0,159.0,28.507354740000004,65648.0,32.0,1114.0,27.0,4291.0,9.0,0.0,0.0,50.0,27.0,211.0,34.0,543635.0,1095.0,9.0,967.5658913500002,9.0,113.0,95.0,20.700180977277295,342.0,8475.0
85485252,3.5238095238095237,5.261904761904762,14.571428571428571,2.357142857142857,318.45238095238096,352.0952380952381,7794.952380952381,470.6190476190476,58.92857142857143,1.0,288.0,241.0,294.0,16.90957147,18690.0,9.0,210.0,9.0,1235.0,2.0,0.0,1.0,43.0,23.0,7.0,70.0,252980.0,2301.0,2.0,924.5708166000001,8.0,150.0,125.0,9.404383671827869,251.0,8332.0
85595928,3.1666666666666665,5.166666666666667,14.333333333333334,0.8333333333333334,288.8333333333333,303.6666666666667,7647.333333333333,545.0,29.666666666666668,0.0,71.0,26.0,50.0,2.59765386,2589.0,1.0,17.0,1.0,135.0,0.0,0.0,0.0,9.0,12.0,1.0,3.0,51790.0,144.0,0.0,14.08102,1.0,38.0,23.0,2.247134526442791,42.0,1409.0
85612299,9.4375,5.625,13.1875,11.25,603.375,647.375,24285.875,72.8125,283.0,2.0,0.0,100.0,0.0,10.488178079999999,46084.0,26.0,1668.0,26.0,2743.0,2.0,8.0,0.0,14.0,7.0,326.0,27.0,317395.0,2423.0,2.0,196.20204940000002,10.0,0.0,0.0,11.122059119243916,124.0,5857.0
85805514,3.093525179856115,6.625899280575539,12.503597122302159,2.158273381294964,299.19424460431657,345.8992805755396,7535.071942446043,1236.611510791367,52.76978417266187,10.0,1142.0,749.0,1006.0,69.02120758000001,64483.0,28.0,1270.0,28.0,4398.0,6.0,4.0,1.0,184.0,65.0,66.0,260.0,984110.0,8534.0,6.0,3243.5049934999997,26.0,648.0,492.0,39.67001809772773,1009.0,16393.0
85856645,4.044444444444444,7.733333333333333,16.444444444444443,3.111111111111111,321.0,400.35555555555555,13040.022222222222,677.1777777777778,66.8,6.0,81.0,354.0,30.0,27.996405690000007,30270.0,15.0,395.0,15.0,2517.0,2.0,3.0,2.0,18.0,5.0,26.0,26.0,417355.0,1990.0,2.0,2373.4107854999997,23.0,89.0,14.0,17.43052483410416,420.0,16189.0
85898221,2.6666666666666665,6.666666666666667,14.0,2.5833333333333335,263.9166666666667,348.0,8253.083333333334,377.25,32.666666666666664,0.0,127.0,65.0,195.0,7.138225709999999,18825.0,7.0,58.0,7.0,256.0,1.0,12.0,0.0,31.0,13.0,0.0,15.0,89255.0,676.0,1.0,274.639505,2.0,89.0,88.0,3.6764528453649707,74.0,1704.0
85937380,6.980707395498392,4.006430868167203,8.890675241157556,13.7524115755627,518.6173633440515,550.6173633440515,20112.819935691317,303.8617363344051,262.951768488746,25.0,32.0,2427.0,47.0,186.71173784,970124.0,489.0,18889.0,480.0,59095.0,86.0,39.0,13.0,217.0,124.0,2797.0,222.0,5339135.0,13852.0,86.0,7058.568033539993,109.0,32.0,45.0,210.54433943293807,2454.0,57721.0
85956459,7.434782608695652,3.9347826086956523,8.91304347826087,9.565217391304348,535.2608695652174,554.2826086956521,20937.108695652172,561.695652173913,327.82608695652175,3.0,2.0,260.0,3.0,29.52094739000001,123290.0,72.0,4857.0,72.0,9738.0,15.0,14.0,3.0,37.0,39.0,686.0,53.0,950160.0,3081.0,15.0,786.0429298,16.0,3.0,3.0,32.162678463704005,365.0,15388.0
86040272,2.9224806201550386,7.945736434108527,15.534883720930232,1.310077519379845,293.91472868217056,380.51937984496124,11391.077519379845,530.4108527131783,66.09302325581395,9.0,661.0,971.0,506.0,76.22814038000003,31830.0,18.0,1007.0,18.0,6704.0,2.0,8.0,10.0,96.0,54.0,32.0,59.0,1143040.0,2151.0,2.0,5978.938034399999,71.0,502.0,407.0,41.52322541725317,1217.0,12788.0
86046587,6.333333333333333,4.333333333333333,7.833333333333333,6.666666666666667,321.1666666666667,401.3333333333333,13425.0,429.3333333333333,133.16666666666666,1.0,2.0,34.0,0.0,4.29463093,2021.0,2.0,185.0,2.0,510.0,0.0,0.0,1.0,2.0,5.0,26.0,2.0,64440.0,531.0,0.0,100.33017,2.0,2.0,0.0,2.9141363362155643,35.0,880.0
86047456,5.545454545454546,6.424242424242424,12.909090909090908,12.0,349.54545454545456,415.1818181818182,14662.454545454546,803.4242424242424,121.03030303030303,6.0,154.0,250.0,134.0,20.73696551,36568.0,21.0,983.0,20.0,3069.0,8.0,0.0,1.0,29.0,23.0,119.0,21.0,394725.0,551.0,8.0,1068.49533639,15.0,98.0,55.0,14.309873315905891,228.0,4239.0
86073338,4.64,8.84,16.72,1.8,298.88,385.64,12899.4,815.32,60.64,2.0,72.0,132.0,80.0,15.526844870000003,9052.0,3.0,129.0,3.0,1194.0,4.0,0.0,2.0,14.0,12.0,4.0,5.0,239185.0,2862.0,4.0,1389.8649770000004,20.0,49.0,44.0,9.399959782827269,206.0,5947.0
86131091,3.490566037735849,5.943396226415095,11.660377358490566,4.245283018867925,324.47169811320754,364.7169811320755,9574.698113207547,572.1132075471698,86.24528301886792,3.0,477.0,215.0,575.0,24.429659630000003,30335.0,22.0,348.0,22.0,1473.0,0.0,3.0,0.0,99.0,61.0,10.0,67.0,370715.0,3337.0,0.0,1395.0433150000001,5.0,419.0,202.0,14.993364166499095,383.0,5660.0
86169030,4.125,6.925,16.15,3.175,354.425,430.925,13643.025,359.0,103.825,7.0,372.0,287.0,441.0,24.509149459999996,31858.0,17.0,471.0,17.0,3391.0,1.0,15.0,0.0,61.0,49.0,12.0,23.0,501765.0,1187.0,1.0,2571.0565640000004,26.0,178.0,117.0,15.21395535893826,383.0,7299.0
86576108,7.0,6.02,10.92,13.68,463.3,511.46,22969.86,1004.06,265.62,6.0,1.0,330.0,2.0,33.03573419,138367.0,80.0,4140.0,80.0,9020.0,16.0,3.0,4.0,36.0,24.0,415.0,55.0,887810.0,768.0,16.0,886.9526097,39.0,1.0,1.0,33.439372612105366,397.0,7081.0
86664345,2.7142857142857144,7.142857142857143,14.285714285714286,1.0,258.57142857142856,268.14285714285717,8422.285714285714,266.7142857142857,38.57142857142857,0.0,15.0,8.0,7.0,0.47826087,348.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12600.0,32.0,0.0,43.254395,0.0,11.0,2.0,0.3140961190428313,7.0,156.0
86677637,4.333333333333333,7.111111111111111,12.555555555555555,1.8888888888888888,292.77777777777777,288.55555555555554,9178.0,718.4444444444445,50.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86698277,5.384415584415584,4.914285714285715,11.11948051948052,8.566233766233767,418.7818181818182,466.4311688311688,15144.992207792207,577.1220779220779,170.13246753246753,47.0,190.0,2120.0,48.0,239.82845208000012,830172.0,455.0,20028.0,455.0,44401.0,71.0,35.0,29.0,137.0,90.0,2163.0,444.0,5251105.0,33761.0,71.0,10365.871027189989,199.0,199.0,35.0,236.311079831088,3251.0,102340.0
86700461,6.822525597269625,5.368600682593857,8.832764505119455,11.136518771331058,494.6996587030717,522.839590443686,19081.525597269625,179.62116040955632,206.8703071672355,34.0,330.0,2323.0,402.0,182.98873196000002,684373.0,432.0,14741.0,429.0,44733.0,71.0,58.0,16.0,247.0,132.0,2657.0,305.0,4554040.0,18409.0,71.0,9455.2708314,141.0,237.0,210.0,192.15624371606683,2129.0,47934.0
86715129,3.6050420168067228,7.46218487394958,12.92436974789916,3.9495798319327733,365.15966386554624,416.5126050420168,9850.378151260504,560.0756302521008,71.60504201680672,16.0,869.0,559.0,1342.0,63.324659329999996,98032.0,56.0,1033.0,56.0,5615.0,3.0,23.0,2.0,193.0,179.0,94.0,47.0,984595.0,2678.0,3.0,2948.7875731500003,38.0,496.0,454.0,46.16247737784034,757.0,32980.0
86721381,7.625,5.125,10.875,13.625,539.25,557.5,28764.5,452.0,405.875,1.0,2.0,124.0,1.0,4.99953192,26405.0,13.0,753.0,13.0,2463.0,6.0,0.0,0.0,5.0,1.0,132.0,10.0,208185.0,1057.0,6.0,165.610205,3.0,3.0,1.0,5.237281319123265,69.0,1359.0
86722079,18.555555555555557,30.666666666666668,45.44444444444444,23.77777777777778,1826.5555555555557,1976.7777777777778,8289.111111111111,0.0,96.22222222222223,0.0,11.0,7.0,14.0,2.05128206,1005.0,2.0,16.0,2.0,149.0,0.0,0.0,0.0,7.0,1.0,0.0,2.0,22650.0,53.0,0.0,56.947509,2.0,13.0,5.0,1.234265031168309,28.0,566.0
86723143,5.031914893617022,6.287234042553192,12.861702127659575,6.776595744680851,403.468085106383,458.3510638297872,16803.787234042553,911.4893617021277,182.4787234042553,7.0,17.0,516.0,18.0,52.94566179999999,138062.0,91.0,3847.0,91.0,12419.0,11.0,9.0,4.0,45.0,40.0,388.0,171.0,1260925.0,2721.0,11.0,2462.7937253,46.0,16.0,19.0,55.20168912125477,780.0,12450.0
86724433,22.866666666666667,12.533333333333333,26.133333333333333,23.4,1617.5333333333333,1586.8666666666666,12941.866666666667,53.333333333333336,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86725175,9.392193308550185,3.613382899628253,9.927509293680297,16.630111524163567,662.3550185873606,656.0353159851301,20653.096654275094,201.34014869888475,320.47769516728624,48.0,20.0,2657.0,12.0,269.47906696000024,1965813.0,1079.0,42322.0,1077.0,98808.0,201.0,166.0,37.0,211.0,166.0,10747.0,430.0,9183800.0,17708.0,201.0,5698.456251035998,124.0,23.0,13.0,307.1622762919767,2921.0,149033.0
86726887,4.327319587628866,4.469072164948454,13.280927835051546,6.074742268041237,359.75773195876286,428.6546391752577,12870.685567010309,1143.159793814433,116.69329896907216,41.0,447.0,2674.0,603.0,257.7447928699999,330911.0,171.0,8160.0,171.0,35100.0,34.0,47.0,16.0,311.0,218.0,732.0,367.0,4455305.0,28612.0,34.0,12055.625774069997,184.0,392.0,503.0,185.5320731952543,3412.0,69505.0
86727555,3.3985239852398523,6.961254612546125,14.607011070110701,2.7214022140221403,369.0516605166052,438.82841328413286,7620.435424354244,1550.7453874538746,46.64391143911439,34.0,4418.0,2474.0,5185.0,220.44192708500003,194944.0,119.0,3009.0,119.0,12492.0,12.0,29.0,19.0,657.0,563.0,149.0,540.0,3365725.0,23985.0,12.0,12092.864902951997,201.0,2345.0,2509.0,134.16549366579525,2821.0,49792.0
86729033,3.5454545454545454,5.409090909090909,9.0,11.318181818181818,419.40909090909093,446.09090909090907,13252.90909090909,252.22727272727272,207.72727272727272,0.0,9.0,122.0,23.0,11.63461332,48238.0,28.0,1342.0,21.0,3222.0,4.0,0.0,0.0,10.0,8.0,162.0,21.0,285745.0,433.0,4.0,174.9689102,9.0,6.0,11.0,12.765332797104362,134.0,3299.0
86733921,3.066666666666667,7.0,12.466666666666667,3.2,284.8,347.1333333333333,9012.866666666667,18.933333333333334,46.86666666666667,1.0,77.0,177.0,49.0,10.062070320000002,10540.0,4.0,103.0,4.0,569.0,0.0,0.0,0.0,10.0,5.0,1.0,19.0,117875.0,664.0,0.0,572.3106711000001,5.0,54.0,23.0,4.856625779207722,110.0,2470.0
86736151,4.166666666666667,5.833333333333333,10.0,4.666666666666667,343.6666666666667,420.1666666666667,12686.666666666666,174.66666666666666,151.66666666666666,0.0,0.0,45.0,0.0,3.77981579,2727.0,2.0,265.0,2.0,644.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,62650.0,113.0,0.0,193.14927619999997,1.0,0.0,0.0,3.124271063744219,47.0,1660.0
86738694,7.433734939759036,4.124497991967871,9.883534136546185,10.188755020080322,577.8634538152611,607.7510040160643,20857.522088353413,121.20080321285141,272.03212851405624,24.0,70.0,1897.0,71.0,141.1131310799999,1080704.0,497.0,19226.0,498.0,43202.0,70.0,37.0,14.0,131.0,93.0,4691.0,253.0,4455550.0,18806.0,70.0,5439.989219599999,104.0,73.0,61.0,171.71847979087067,1732.0,68109.0
86740301,3.5,5.0,13.6,2.0,281.4,296.9,6818.0,1336.4,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86741304,45.666666666666664,85.16666666666667,165.16666666666666,43.5,4062.8333333333335,4738.916666666667,8611.75,339.1666666666667,67.08333333333333,0.0,32.0,24.0,38.0,2.42529038,3764.0,2.0,63.0,2.0,117.0,0.0,0.0,0.0,9.0,5.0,3.0,3.0,33990.0,334.0,0.0,107.13982899999999,1.0,20.0,11.0,1.713653730142771,27.0,996.0
86741690,3.2222222222222223,6.7592592592592595,15.685185185185185,1.7407407407407407,288.7037037037037,386.7037037037037,10521.148148148148,2243.537037037037,64.24074074074075,5.0,578.0,384.0,745.0,34.42246732,31347.0,21.0,719.0,21.0,2549.0,2.0,0.0,1.0,60.0,28.0,23.0,111.0,572140.0,4981.0,2.0,2152.8927235,13.0,278.0,310.0,18.638849788859847,581.0,7881.0
86743001,9.071428571428571,3.0714285714285716,11.714285714285714,19.857142857142858,615.3571428571429,592.7857142857143,17641.785714285714,420.2857142857143,245.71428571428572,1.0,1.0,57.0,0.0,7.2829093799999995,65127.0,34.0,840.0,34.0,2439.0,10.0,0.0,0.0,9.0,7.0,118.0,3.0,225530.0,848.0,10.0,142.67926899999998,5.0,1.0,0.0,9.41443796501106,82.0,4948.0
86743032,5.444444444444445,6.111111111111111,10.481481481481481,7.777777777777778,428.31481481481484,480.0925925925926,16363.62962962963,2187.425925925926,186.92592592592592,0.0,1.0,281.0,7.0,19.363141289999994,49758.0,27.0,2070.0,25.0,4890.0,0.0,0.0,0.0,5.0,10.0,345.0,30.0,499920.0,904.0,0.0,876.6719969000001,18.0,1.0,7.0,20.945706816810773,247.0,9394.0
86743641,3.813953488372093,6.627906976744186,10.883720930232558,7.534883720930233,407.3255813953488,455.1162790697674,13677.511627906977,530.6046511627907,150.4418604651163,3.0,12.0,210.0,3.0,21.87211126,50116.0,31.0,861.0,31.0,5225.0,4.0,4.0,2.0,9.0,4.0,63.0,16.0,478095.0,1782.0,4.0,1155.1063279999998,17.0,13.0,3.0,23.22018902071185,382.0,5953.0
86743678,7.2,3.2,13.6,6.2,403.6,388.6,8570.4,3747.4,93.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86745912,7.277922077922078,3.548051948051948,9.124675324675325,16.038961038961038,596.1818181818181,573.8077922077922,21410.496103896105,912.4623376623376,300.6025974025974,41.0,49.0,2305.0,45.0,235.65383092,1735822.0,953.0,33204.0,930.0,81359.0,223.0,57.0,24.0,241.0,251.0,9970.0,660.0,7443805.0,18869.0,223.0,4158.41503115241,169.0,44.0,30.0,275.7810174944701,2566.0,67338.0
86747351,5.411764705882353,12.058823529411764,18.705882352941178,6.117647058823529,511.1764705882353,574.3529411764706,6150.117647058823,646.2352941176471,24.764705882352942,1.0,83.0,33.0,50.0,7.951897359999999,2578.0,2.0,18.0,2.0,176.0,0.0,1.0,0.0,5.0,1.0,0.0,3.0,63385.0,1008.0,0.0,238.2272152,4.0,60.0,11.0,3.6788658757289356,81.0,4321.0
86747757,37.0,44.142857142857146,69.71428571428571,32.714285714285715,2763.0,3111.0,12127.142857142857,94.0,159.28571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86750028,2.1142857142857143,6.0285714285714285,10.885714285714286,1.2714285714285714,248.05714285714285,299.3857142857143,5910.771428571428,680.5285714285715,33.142857142857146,3.0,456.0,274.0,343.0,23.715028139999998,8948.0,12.0,179.0,10.0,1104.0,0.0,0.0,4.0,33.0,18.0,7.0,51.0,288710.0,1232.0,0.0,994.3846896000002,13.0,243.0,115.0,13.823446611703194,294.0,8016.0
86750146,4.666666666666667,7.541666666666667,10.375,7.708333333333333,373.625,466.75,16325.958333333334,135.25,168.79166666666666,2.0,16.0,214.0,4.0,12.93014195,9755.0,10.0,1361.0,10.0,2571.0,1.0,1.0,2.0,15.0,4.0,91.0,29.0,291485.0,1407.0,1.0,968.925311,16.0,19.0,4.0,11.113010255379049,201.0,6888.0
86750262,11.23404255319149,6.319148936170213,16.085106382978722,22.48936170212766,782.468085106383,867.6808510638298,23195.17021276596,167.74468085106383,252.14893617021278,3.0,14.0,297.0,4.0,29.897256549999998,94965.0,65.0,2832.0,65.0,9068.0,7.0,5.0,0.0,31.0,13.0,313.0,14.0,757485.0,2292.0,7.0,1188.8069748499995,22.0,15.0,4.0,32.53327971043636,347.0,7762.0
86750597,5.25,6.625,15.5,3.125,290.0,325.25,13296.625,631.75,46.625,2.0,76.0,38.0,71.0,6.12341653,505.0,2.0,28.0,2.0,307.0,0.0,4.0,0.0,16.0,10.0,3.0,2.0,76775.0,210.0,0.0,117.5101556,3.0,39.0,15.0,3.3716066760506735,56.0,1556.0
86750861,4.8,5.4,8.8,13.0,401.4,452.6,9327.8,418.8,110.6,1.0,1.0,21.0,0.0,2.23644722,1595.0,2.0,129.0,2.0,449.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,49435.0,80.0,0.0,55.4570705,0.0,1.0,0.0,2.7060124673235473,35.0,814.0
86751819,7.127272727272727,4.218181818181818,9.054545454545455,14.048484848484849,515.4424242424243,544.369696969697,18422.4303030303,1795.8424242424242,257.3212121212121,17.0,4.0,840.0,6.0,96.52071923000005,728314.0,387.0,13253.0,384.0,28653.0,71.0,13.0,4.0,61.0,94.0,2357.0,65.0,2757255.0,501.0,60.0,1097.2225903440003,49.0,4.0,6.0,89.97084254976876,1016.0,20599.0
86751974,7.6,5.2,14.6,3.4,339.0,434.4,24921.2,267.0,107.0,0.0,14.0,38.0,16.0,3.94197353,2364.0,1.0,72.0,1.0,430.0,1.0,0.0,1.0,5.0,6.0,0.0,4.0,53100.0,111.0,1.0,243.82428199999998,2.0,12.0,11.0,2.7200884777800116,34.0,861.0
86753673,2.0,6.8,4.6,2.8,231.8,202.4,4524.4,170.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86755875,3.0,5.363636363636363,13.681818181818182,2.5454545454545454,266.90909090909093,363.95454545454544,10219.818181818182,491.6363636363636,60.04545454545455,1.0,146.0,84.0,182.0,9.728333249999999,16983.0,7.0,268.0,8.0,788.0,2.0,0.0,1.0,37.0,25.0,51.0,32.0,167445.0,403.0,2.0,245.282676,2.0,82.0,72.0,6.579529459079028,144.0,7729.0
86758675,6.0,8.727272727272727,15.272727272727273,4.090909090909091,351.54545454545456,388.6363636363636,13280.09090909091,475.54545454545456,72.0909090909091,2.0,50.0,44.0,90.0,5.346024839999999,6297.0,3.0,208.0,3.0,430.0,0.0,0.0,0.0,19.0,6.0,18.0,4.0,94175.0,220.0,0.0,136.78579100000002,5.0,28.0,23.0,4.087472350693746,71.0,2716.0
86759987,4.634146341463414,5.2682926829268295,10.829268292682928,6.829268292682927,390.3414634146341,488.3658536585366,13605.317073170732,1175.219512195122,130.1951219512195,2.0,14.0,312.0,6.0,22.41290625,44002.0,24.0,889.0,24.0,4422.0,3.0,9.0,0.0,13.0,10.0,56.0,25.0,485290.0,3016.0,3.0,1215.5731598999998,17.0,18.0,5.0,23.590790267444206,369.0,7121.0
86761682,7.526717557251908,4.0458015267175576,9.717557251908397,13.748091603053435,539.587786259542,579.0076335877862,19893.91603053435,266.2290076335878,306.03053435114504,12.0,12.0,1188.0,13.0,85.37690817,440706.0,227.0,9666.0,228.0,29929.0,49.0,5.0,6.0,58.0,35.0,1604.0,98.0,2448720.0,2926.0,49.0,3506.2826418200007,56.0,15.0,11.0,96.75547958978487,945.0,56708.0
86761836,5.484210526315789,12.789473684210526,23.1,3.6894736842105265,541.0684210526316,596.6631578947369,5451.815789473684,875.6789473684211,44.32105263157895,4.0,501.0,197.0,405.0,20.270819460000002,18048.0,15.0,323.0,13.0,1277.0,0.0,2.0,0.0,59.0,18.0,6.0,74.0,368215.0,980.0,0.0,1322.3792962,3.0,370.0,185.0,12.600643474763723,401.0,7430.0
86761912,5.0,4.6,6.4,10.8,523.4,490.4,14616.2,0.0,214.0,0.0,1.0,25.0,0.0,2.2200772,4166.0,3.0,54.0,3.0,572.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,47025.0,158.0,0.0,122.32265042799999,2.0,1.0,0.0,2.567062135531872,17.0,1042.0
86762037,40.375,45.5,135.125,37.25,3947.875,4348.5,6951.125,354.25,40.0,1.0,72.0,30.0,92.0,4.126444129999999,711.0,0.0,22.0,0.0,114.0,0.0,1.0,0.0,11.0,11.0,4.0,3.0,39020.0,481.0,0.0,215.721488,4.0,62.0,19.0,1.949728534084054,40.0,880.0
