,kills,deaths,assists,denies,gold_per_min,xp_per_min,hero_damage,hero_healing,last_hits,cluster
40144634,0.3559322033898305,0.5569620253164557,0.2895277207392198,0.6297262059973923,0.4429964084145715,0.47136322959132954,0.36345138604181776,0.0,0.4085329341317366,8
40165949,0.48348175811548416,0.38747049989272675,0.5774892980196987,0.43893222548781297,0.5994556095694447,0.6170758877786449,0.513578626495186,0.15488536605513545,0.49780523698365986,1
40209325,0.36053650073401844,0.4258945479916276,0.5283674756261221,0.3290147727622704,0.48088056463439754,0.4963518965518592,0.46454594790577275,0.3291316404456975,0.4096344712150503,6
40407024,0.9782082324455205,0.6835443037974683,0.741859782927545,0.4654498044328552,0.8663417136993329,0.781048026250373,0.8333648816729329,0.39957320987765954,0.42931993156544057,3
40547474,0.3132302122757939,0.2583261644340666,0.5045952034449076,0.24595891191250743,0.3576840500729773,0.38391484074754495,0.30171931547694825,0.37506521550767935,0.27564894482878904,0
40586005,0.5800376647834276,0.4725738396624472,0.4062286105407256,0.5838765754019991,0.5534177070862549,0.6206428910764199,0.645369307913065,0.39730890140726205,0.49164171656686634,1
40971196,0.4258474576271187,0.9367088607594937,0.9178644763860373,0.14765319426336374,0.2907580810672139,0.39419061350303275,0.4058959237488992,0.3623251471612127,0.1003929640718563,4
41231571,0.3644563385865794,0.39484787919165,0.5713102056990528,0.38699421304238435,0.42496601946117213,0.48866635615587656,0.41321953192001704,0.30585990896603493,0.3463402143082257,6
41470731,0.19049373618275608,0.5624656026417171,0.6111954289795558,0.028399750581032817,0.19750373658732462,0.2184234645131447,0.17054831082531346,0.17856454866433485,0.0861266597240302,5
42274654,0.6822033898305085,0.4240506329113924,0.4034907597535936,0.37940026075619293,0.6346074910210364,0.6692105001491498,0.6846241663977952,0.020792455218684724,0.558308383233533,3
42506059,0.08837772397094429,0.6383363471971066,0.1302434731592843,0.09387222946544979,0.06695741405849151,0.10229193596499954,0.01715150723318752,0.5129958496469035,0.06731180496150557,9
42829529,0.30024213075060535,0.647377938517179,0.5746553241419773,0.15254237288135591,0.3204207285787585,0.3641742070199861,0.29510635694999754,0.31215809318853815,0.2439050470487596,2
42989814,0.6610169491525424,0.3734177215189873,0.3616896450572017,0.6090519649841682,0.669715238583889,0.579397434622651,0.6780275576074876,0.18211708697657178,0.5397989734816082,1
42997039,0.3855932203389831,0.3291139240506329,0.7823408624229983,0.0997392438070404,0.3244291944586967,0.3871432832852739,0.3152830669283411,0.43902699537945444,0.11729041916167665,5
43276219,0.45249101181304574,0.27694668200997313,0.4266069317404022,0.6141005886768599,0.6382961218133101,0.6123511389122408,0.543867781907455,0.16573498130875178,0.6338119216113228,1
43330518,0.28813559322033894,0.7224926971762413,0.8918022429316065,0.09988968007220939,0.23541658444172553,0.32147528319348945,0.23074392669581612,0.16306411798215076,0.0781321971441732,4
43401453,0.21567182510439695,0.5110988809392771,0.5402196232479245,0.1871209115129528,0.21379600092206333,0.2450164497148861,0.2096859916858902,0.7339897682021703,0.1515230408747722,7
