k;seed;metric;min_size;max_size;outliers;threshold;elite_size;elapsed_time
10;-1;inertia;3;6;0;0.750000;10;593.116899
All solutions found
Solution;Evaluation;Feasible;Num, of Attr,;Restrictions Violated
assists,deaths,denies,hh,lh,xpm;201383,992770;0;6;2
assists,deaths,denies,gpm,hh,lh;201386,872795;0;6;2
assists,deaths,hd,hh,kills,lh;201395,257724;0;6;2
assists,deaths,denies,hd,hh,lh;201503,953045;0;6;2
assists,deaths,denies,gpm,kills,xpm;301035,861463;0;6;3
assists,deaths,denies,gpm,hd,xpm;301057,061660;0;6;3
assists,denies,gpm,hh,kills,xpm;301082,998113;0;6;3
deaths,denies,gpm,hh,kills,xpm;301106,310519;0;6;3
assists,denies,gpm,hd,hh,xpm;301118,354411;0;6;3
assists,deaths,denies,kills,lh,xpm;301123,096957;0;6;3
assists,deaths,denies,hd,kills,xpm;301126,171196;0;6;3
assists,deaths,denies,gpm,kills,lh;301126,803618;0;6;3
assists,deaths,denies,gpm,hd,kills;301137,359516;0;6;3
deaths,denies,gpm,hd,hh,xpm;301146,191957;0;6;3
assists,denies,hh,kills,lh,xpm;301163,025298;0;6;3
assists,denies,gpm,hh,kills,lh;301169,989204;0;6;3
assists,denies,hd,hh,kills,xpm;301174,332915;0;6;3
deaths,denies,gpm,hh,kills,lh;301185,958150;0;6;3
deaths,denies,hh,kills,lh,xpm;301191,746365;0;6;3
assists,deaths,gpm,hh,lh,xpm;301192,609661;0;6;3
assists,denies,gpm,hd,hh,kills;301192,841953;0;6;3
assists,deaths,gpm,hh,kills,xpm;301200,463350;0;6;3
assists,deaths,denies,hd,kills,lh;301213,795579;0;6;3
deaths,denies,hd,hh,kills,xpm;301215,147991;0;6;3
deaths,denies,gpm,hd,hh,kills;301221,522052;0;6;3
assists,deaths,gpm,hd,hh,xpm;301238,843674;0;6;3
assists,denies,hd,hh,kills,lh;301263,346968;0;6;3
assists,deaths,hd,hh,kills,xpm;301289,694871;0;6;3
deaths,denies,hd,hh,kills,lh;301295,059128;0;6;3
assists,deaths,gpm,hd,hh,kills;301304,041893;0;6;3
assists,deaths,hd,hh,lh,xpm;301312,562809;0;6;3
assists,deaths,gpm,hd,hh,lh;301322,194610;0;6;3
assists,deaths,denies,gpm,lh,xpm;401003,903863;0;6;4
assists,denies,gpm,hh,lh,xpm;401051,191885;0;6;4
deaths,denies,gpm,hh,lh,xpm;401068,640200;0;6;4
assists,deaths,denies,hd,lh,xpm;401117,705839;0;6;4
assists,deaths,denies,gpm,hd,lh;401128,392990;0;6;4
assists,denies,hd,hh,lh,xpm;401172,628628;0;6;4
assists,denies,gpm,hd,hh,lh;401187,552753;0;6;4
deaths,denies,hd,hh,lh,xpm;401204,734808;0;6;4
deaths,denies,gpm,hd,hh,lh;401209,694287;0;6;4
assists,deaths,hd,kills,lh,xpm;501005,270607;0;6;5
assists,deaths,gpm,hd,kills,lh;501009,841334;0;6;5
assists,hd,hh,kills,lh,xpm;501043,637549;0;6;5
assists,gpm,hd,hh,kills,lh;501060,538554;0;6;5
deaths,gpm,hd,hh,kills,lh;501087,319768;0;6;5
deaths,hd,hh,kills,lh,xpm;501087,409934;0;6;5
