k;seed;metric;min_size;max_size;outliers;threshold;elite_size;elapsed_time
10;-1;euclidean;3;6;0;0.750000;10;3964.030602
All solutions found
Solution;Evaluation;Feasible;Num, of Attr,;Restrictions Violated
assists,deaths,denies,hd,kills,xpm;-1,214990;0;6;3
assists,deaths,denies,gpm,hd,kills;-1,216040;0;6;3
assists,deaths,gpm,hd,hh,lh;-1,216973;0;6;3
assists,deaths,hd,hh,lh,xpm;-1,217064;0;6;3
assists,deaths,gpm,hd,hh,kills;-1,218599;0;6;3
assists,deaths,hd,hh,kills,xpm;-1,219084;0;6;3
assists,deaths,denies,hd,kills,lh;-1,220894;0;6;3
denies,gpm,lh,xpm;-1,349508;0;4;4
denies,gpm,hh,lh,xpm;-1,364280;0;5;4
denies,hd,lh,xpm;-1,369374;0;4;4
denies,gpm,hd,lh;-1,375679;0;4;4
denies,gpm,hd,hh,lh;-1,382234;0;5;4
assists,denies,gpm,lh,xpm;-1,383300;0;5;4
denies,hd,hh,lh,xpm;-1,384734;0;5;4
assists,denies,hd,lh,xpm;-1,392483;0;5;4
assists,denies,gpm,hd,lh;-1,397864;0;5;4
deaths,denies,gpm,lh,xpm;-1,399633;0;5;4
deaths,denies,gpm,hd,lh;-1,411291;0;5;4
assists,denies,gpm,hh,lh,xpm;-1,411666;0;6;4
deaths,denies,hd,lh,xpm;-1,414245;0;5;4
deaths,denies,gpm,hh,lh,xpm;-1,418339;0;6;4
assists,denies,hd,hh,lh,xpm;-1,421632;0;6;4
assists,denies,gpm,hd,hh,lh;-1,421811;0;6;4
assists,deaths,denies,gpm,lh,xpm;-1,422741;0;6;4
deaths,denies,gpm,hd,hh,lh;-1,430819;0;6;4
deaths,denies,hd,hh,lh,xpm;-1,430888;0;6;4
assists,deaths,denies,hd,lh,xpm;-1,432156;0;6;4
assists,deaths,denies,gpm,hd,lh;-1,432511;0;6;4
gpm,hh,kills,lh,xpm;-1,537812;0;5;5
gpm,hd,kills,lh;-1,542768;0;4;5
gpm,kills,lh,xpm;-1,544561;0;4;5
hd,kills,lh,xpm;-1,555777;0;4;5
assists,gpm,kills,lh,xpm;-1,560971;0;5;5
gpm,hd,hh,kills,lh;-1,561257;0;5;5
hd,hh,kills,lh,xpm;-1,562584;0;5;5
assists,hd,kills,lh,xpm;-1,570331;0;5;5
deaths,gpm,kills,lh,xpm;-1,570964;0;5;5
assists,gpm,hd,kills,lh;-1,571497;0;5;5
